Nome: SANTIAGO
Codigo Estacao: A833
Latitude: -29.191599
Longitude: -54.885653
Altitude: 390.03
Situacao: Operante
Data Inicial: 2010-01-01
Data Final: 2025-06-01
Periodicidade da Medicao: Mensal

Data Medicao;PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);
2021-07-31;26,4;974,5;13,5;null;
2021-08-31;91,4;972,2;15,8;null;
2021-09-30;150;969,2;17;null;
2021-10-31;88,8;969,3;19;1,8;
2021-11-30;null;null;21,6;null;
2021-12-31;null;965,5;24,6;1,9;
2022-01-31;66;965,3;27;2,4;
2022-02-28;null;966,3;25,4;2;
2022-03-31;null;968,2;21,2;2,2;
2022-04-30;null;969,8;18,2;1,8;
2022-05-31;null;null;null;null;
2022-06-30;null;null;null;null;
2022-07-31;null;null;null;null;
2022-08-31;null;973,5;14,1;2;
2022-09-30;56;971,6;14,6;1,9;
2022-10-31;null;968,3;17,6;2;
2022-11-30;55,6;970,3;20,8;1,9;
2022-12-31;null;965,7;24,3;1,8;
2023-01-31;35,6;966,1;26,1;1,8;
2023-02-28;77,6;966,9;24,2;1,8;
2023-03-31;149,4;967,9;24,5;1,8;
2023-04-30;null;969,8;18,9;1,7;
2023-05-31;null;null;18;null;
2023-06-30;null;973,6;15,5;2,1;
2023-07-31;null;null;15,6;null;
2023-08-31;38,6;970;16,6;2,1;
2023-09-30;482,2;967,2;17,6;2,4;
2023-10-31;301,6;967,1;18,1;1,7;
2023-11-30;277;965,2;21,3;2;
2023-12-31;273,2;966,5;23,3;2,1;
2024-01-31;129,8;967,2;23,4;1,7;
2024-02-29;196,4;967,8;25;1,8;
2024-03-31;250;968,3;23;1,7;
2024-04-30;402,8;968;20,6;1,9;
2024-05-31;306;970,5;14,2;2;
2024-06-30;185,8;970,1;17;2,6;
2024-07-31;25,4;975,4;13,2;1,7;
2024-08-31;176,4;972;14,9;2,2;
2024-09-30;128,4;968,4;18,4;2;
2024-10-31;168,6;968,4;20,1;1,5;
2024-11-30;97,6;966,7;22,5;1,9;
2024-12-31;54,8;966,1;22,1;1,9;
2025-01-31;59,6;965,6;25,1;1,7;
2025-02-28;88,6;966,9;26,6;1,8;
2025-03-31;21,6;969,8;24;1,7;
2025-04-30;null;970,5;17,9;1,3;
2025-05-31;null;972,1;16,8;1,8;
2025-06-30;null;null;null;null;

